ensemblID	geneSymbol	geneLength	effLength	AT2_15934	AT2_16011	AT2_16392	AT2_16402
ENSG00000164597	COG5	4440.25	4160.06	10.3356	7.47459	7.36296	12.5013
ENSG00000164600	NEUROD6	1959.00	1678.82	0	0	0	0
ENSG00000164603	BMT2	3940.00	3659.82	4.58232	5.52607	4.21343	5.43058
ENSG00000164604	GPR85	2732.81	2452.62	1.01009	0.733063	1.22778	1.93541
ENSG00000164609	SLU7	2640.79	2360.64	22.2905	33.2686	22.5862	26.4381
ENSG00000164610	RP9	1100.02	819.84	18.2128	12.5761	19.2518	17.842
ENSG00000164611	PTTG1	726.65	446.49	74.9571	56.3535	74.8977	52.6622
ENSG00000164615	CAMLG	1736.64	1456.46	34.85	21.7588	27.6168	25.1898
ENSG00000164616	FBXL21P	2693.00	2412.82	0.018522	0	0.020878	0.087249
ENSG00000164619	BMPER	4095.22	3815.04	0.109216	0.075884	0.086706	0.027266
ENSG00000164620	RELL2	2044.29	1764.11	3.9687	1.79797	3.0459	3.67784
ENSG00000164621	SMAD5-AS1	1816.00	1535.82	0.014552	0.122839	0.28905	0.13726
ENSG00000164626	KCNK5	3783.00	3502.82	12.5974	25.0218	21.9845	15.6827
ENSG00000164627	KIF6	1890.78	1610.60	0.726004	2.11163	0.487479	0.577454
ENSG00000164631	ZNF12	4964.76	4684.58	7.7922	9.4711	8.98335	11.5838
ENSG00000164638	SLC29A4	2816.76	2536.58	80.9451	86.1593	84.3218	83.6915
ENSG00000164645	TEX47	1039.00	758.82	0	0	0.030297	0.158497
ENSG00000164647	STEAP1	1171.83	891.65	0.142875	0.301442	0.835196	1.07851
ENSG00000164649	CDCA7L	2338.50	2058.32	35.9822	36.7776	27.652	26.1212
ENSG00000164651	SP8	2982.74	2702.55	0.150061	0.252975	0.256786	0.19374
ENSG00000164654	MIOS	2517.03	2236.86	12.3429	16.2374	8.35433	12.7554
ENSG00000164659	KIAA1324L	3947.76	3667.58	2.68227	3.35953	10.6773	6.35896
ENSG00000164663	USP49	7970.72	7690.54	1.71675	1.97638	1.73193	2.93328
ENSG00000164669	INTS4P1	2283.76	2003.58	0.040122	0.053043	0.010307	0.506742
ENSG00000164674	SYTL3	2435.85	2155.67	8.60965	20.6147	9.23143	8.96419
ENSG00000164675	IQUB	3046.80	2766.62	0.315176	6.03338	0.176142	0.333493
ENSG00000164683	HEY1	1875.29	1595.10	0.347768	0.162068	0.897296	0.726749
ENSG00000164684	ZNF704	12675.00	12394.82	2.82268	4.44032	2.07704	2.746
ENSG00000164687	FABP5	676.89	396.73	267.128	531.153	276.254	225.627
ENSG00000164690	SHH	3431.52	3151.38	5.36432	32.1394	21.3136	16.1014
ENSG00000164691	TAGAP	1631.10	1350.92	0.050377	0.00936	0.025189	0.028227
ENSG00000164692	COL1A2	2979.11	2698.93	0.211523	0.453223	0.287873	0.523468
ENSG00000164694	FNDC1	6034.00	5753.82	0.003883	0	0.004053	0.021115
ENSG00000164695	CHMP4C	1852.00	1571.82	18.4442	18.1755	18.9922	20.6451
ENSG00000164707	SLC13A4	6084.29	5804.10	0.163678	0.190254	0.177616	0.121585
ENSG00000164708	PGAM2	837.00	556.82	10.0383	1.53517	8.60369	4.31372
ENSG00000164713	BRI3	796.87	516.70	373.275	292.302	338.679	306.978
ENSG00000164715	LMTK2	8974.00	8693.82	6.17378	7.5094	7.61543	8.36026
ENSG00000164729	SLC35G3	2004.00	1723.82	0	0	0	0
ENSG00000164733	CTSB	2271.57	1991.38	110.462	93.5127	93.3395	121.595
ENSG00000164736	SOX17	2346.00	2065.82	0	0	0	0
ENSG00000164740	SEPTIN7P5	306.00	36.15	0	0	0	0
ENSG00000164741	DLC1	4335.18	4055.02	6.67947	28.8591	39.6299	20.2564
ENSG00000164742	ADCY1	10229.67	9949.49	0.174404	0.177481	0.158448	0.404765
ENSG00000164743	C8orf48	1420.00	1139.82	1.23546	6.46928	0.932877	0.910982
ENSG00000164744	SUN3	1019.20	739.04	0	0	0	0
ENSG00000164746	C7orf57	1743.17	1463.01	0.024532	13.8077	0	0.014716
ENSG00000164749	HNF4G	1702.00	1422.03	0	0.033123	0.029715	0.032201
ENSG00000164751	PEX2	1897.01	1616.84	27.235	37.9839	26.3405	30.2036
ENSG00000164754	RAD21	3658.23	3378.04	59.7454	86.6677	66.3572	70.6935
ENSG00000164756	SLC30A8	1964.22	1684.07	0	0.494775	0.093381	0
ENSG00000164758	MED30	975.19	695.00	13.0222	28.1558	14.7159	13.9967
ENSG00000164761	TNFRSF11B	1999.19	1719.00	1.47612	1.09533	3.00825	2.07482
ENSG00000164764	SBSPON	3698.00	3417.82	0.169963	0.265803	0.095377	0.276977
ENSG00000164776	PHKG1	1598.00	1317.89	0.722493	1.43357	1.31583	0.851214
ENSG00000164778	EN2	3395.00	3114.82	0	0.033322	0.022418	0
ENSG00000164794	KCNV1	6912.00	6631.82	0.035762	0.007841	0.553898	0.4245
ENSG00000164796	CSMD3	10919.58	10639.40	0.035694	0	0.025592	0.047604
ENSG00000164808	SPIDR	2216.44	1936.86	40.6539	56.9179	58.6937	61.1809
ENSG00000164815	ORC5	1822.38	1542.39	8.36056	8.07203	7.27981	9.86946
ENSG00000164816	DEFA5	454.00	174.09	10.1324	0	1.62203	24.4306
ENSG00000164818	DNAAF5	3350.21	3070.03	8.85126	14.7088	11.311	11.8569
ENSG00000164821	DEFA4	587.00	306.87	0	0	0	0
ENSG00000164822	DEFA6	465.00	185.05	0	0	0	1.3764
ENSG00000164823	OSGIN2	3495.83	3215.65	6.17135	7.91778	7.13372	6.40619
ENSG00000164825	DEFB1	375.00	96.33	0	0	0.209896	0
ENSG00000164828	SUN1	3173.00	2892.82	49.7339	71.1815	52.6572	83.8105
ENSG00000164830	OXR1	3364.40	3084.22	11.8593	12.2771	10.6713	13.3327
ENSG00000164841	TMEM74	6283.00	6002.82	0.427988	0.181872	0.396272	0.797489
ENSG00000164845	FAM86FP	845.41	565.23	0.861186	0.7472	0.249768	0.654491
ENSG00000164849	GPR146	1654.67	1374.51	1.11994	0.873419	0.407054	1.39784
ENSG00000164850	GPER1	2714.61	2434.42	1.08975	1.2999	1.30526	1.16489
ENSG00000164853	UNCX	2091.00	1810.82	0	0	0	0
ENSG00000164855	TMEM184A	4161.73	3881.55	28.5441	26.8753	20.4764	42.2296
ENSG00000164867	NOS3	3564.04	3283.92	0.103894	1.66236	0.933774	0.395462
ENSG00000164871	SPAG11B	587.44	307.42	0	0	0	0
ENSG00000164877	MICALL2	1751.97	1471.81	10.1933	11.4257	13.1693	14.7871
ENSG00000164879	CA3	1721.00	1440.82	1.00538	1.39793	1.00959	1.07437
ENSG00000164880	INTS1	4392.00	4111.84	26.4346	26.8751	25.0918	31.9089
ENSG00000164885	CDK5	1108.08	827.90	21.6471	19.3537	23.105	19.7657
ENSG00000164889	SLC4A2	1836.80	1556.82	57.7871	60.2868	66.7928	63.8858
ENSG00000164893	SLC7A13	1354.33	1074.17	0	0	0	0
ENSG00000164896	FASTK	1597.82	1317.68	59.7858	61.6191	63.8381	66.5439
ENSG00000164897	TMUB1	1319.60	1039.42	37.8279	40.7981	54.6703	41.7882
ENSG00000164898	FMC1	939.66	659.51	25.553	24.0692	24.2408	21.9891
ENSG00000164900	GBX1	1092.00	811.82	0.108654	0	0	0.029652
ENSG00000164902	PHAX	2987.85	2707.67	13.6264	18.2031	14.5208	20.796
ENSG00000164904	ALDH7A1	1801.05	1520.88	72.5527	32.6889	60.6365	70.1304
ENSG00000164916	FOXK1	9255.45	8975.27	3.15389	5.16139	4.33898	3.70366
ENSG00000164919	COX6C	535.39	255.35	352.327	333.677	327.579	303.474
ENSG00000164920	OSR2	1736.00	1455.82	0.647027	2.79536	0.015916	0.232611
ENSG00000164924	YWHAZ	2575.74	2295.56	216.101	266.571	214.361	247.524
ENSG00000164929	BAALC	2605.29	2325.10	13.8859	3.45583	10.3381	6.9977
ENSG00000164930	FZD6	3710.61	3430.42	19.8333	16.8426	15.5842	26.982
ENSG00000164932	CTHRC1	890.27	610.12	0.046582	0.264947	0.150714	0.226099
ENSG00000164933	SLC25A32	2709.86	2429.68	7.60358	6.56031	7.46543	7.78216
ENSG00000164934	DCAF13	2058.27	1778.09	21.7944	16.7907	19.8062	26.7247
ENSG00000164935	DCSTAMP	921.88	641.72	0	0	0	0
ENSG00000164938	TP53INP1	5621.83	5341.65	12.7835	19.3238	11.672	14.8063
ENSG00000164941	INTS8	2918.59	2638.43	16.2612	24.4669	15.9408	24.7076
ENSG00000164944	VIRMA	3017.34	2737.20	12.9171	14.0483	13.6639	12.7689
ENSG00000164946	FREM1	3627.41	3347.24	0.384392	2.27653	0.465593	0.600617
ENSG00000164949	GEM	1371.37	1091.19	0.683064	1.11333	14.9018	0.575712
ENSG00000164951	PDP1	4076.03	3795.84	4.85729	5.81688	6.92242	6.11674
ENSG00000164953	TMEM67	2519.74	2239.59	4.86745	33.6779	3.56298	8.85027
ENSG00000164961	WASHC5	3130.06	2849.88	12.5522	11.8113	12.0439	14.1963
ENSG00000164967	RPP25L	891.82	611.64	29.9217	24.2616	24.55	22.7554
ENSG00000164970	FAM219A	3609.26	3329.07	7.28714	9.72158	10.5209	8.02743
ENSG00000164972	C9orf24	696.96	416.80	0.650636	89.0074	2.20055	2.33323
ENSG00000164975	SNAPC3	3332.29	3052.11	24.1611	30.924	19.7252	33.0876
ENSG00000164976	MYORG	5654.76	5374.60	1.87551	2.79899	2.58395	3.27863
ENSG00000164978	NUDT2	961.77	681.59	13.0159	10.6954	10.0654	6.27496
ENSG00000164983	TMEM65	9029.00	8748.82	1.98145	1.88483	2.28918	2.13422
ENSG00000164985	PSIP1	2570.35	2291.30	30.4488	46.6012	26.2461	32.5507
ENSG00000164989	CCDC171	4125.31	3845.13	0.843087	4.37981	0.520285	0.942089
ENSG00000165006	UBAP1	2636.26	2356.07	22.8607	34.7491	32.4143	26.3385
ENSG00000165023	DIRAS2	4105.00	3824.82	0.105143	0	0.255783	0.361836
ENSG00000165025	SYK	3606.14	3326.03	8.80613	14.3954	12.2519	13.0121
ENSG00000165028	NIPSNAP3B	4441.27	4161.09	0.42882	0.437319	0.507306	0.777382
ENSG00000165029	ABCA1	10408.00	10127.82	0.019851	0.16439	0.186675	0.064822
ENSG00000165030	NFIL3	2055.00	1774.82	7.53555	15.4102	13.2476	7.59401
ENSG00000165046	LETM2	2389.30	2109.12	0.754364	0.546386	0.884444	1.43273
ENSG00000165055	METTL2B	2923.85	2643.71	13.0138	14.9023	13.7282	15.2011
ENSG00000165059	PRKACG	1585.00	1304.82	0	0	0.03548	0
ENSG00000165060	FXN	1252.73	972.54	9.54156	9.47769	9.37177	10.0279
ENSG00000165061	ZMAT4	1894.64	1614.49	4.23612	0.250279	3.24228	3.43662
ENSG00000165066	NKX6-3	2039.00	1758.82	0.015932	0.073655	0	0.051716
ENSG00000165071	TMEM71	1974.00	1693.82	0.084426	0.481564	0.073335	0.061234
ENSG00000165072	MAMDC2	3351.00	3070.82	0.749419	8.43279	2.51631	1.61128
ENSG00000165076	PRSS37	1834.00	1553.82	0.014383	0.016638	0	0.043869
ENSG00000165078	CPA6	1449.00	1168.82	0	0.041034	0	0
ENSG00000165084	C8orf34	2452.00	2171.82	0.061733	0.263043	1.10886	0.272184
ENSG00000165091	TMC1	2122.00	1841.82	0.012133	0.066813	0.3228	0.005486
ENSG00000165092	ALDH1A1	2096.00	1815.82	5.95608	26.2645	39.3481	10.5095
ENSG00000165097	KDM1B	4376.27	4096.09	5.36425	8.13461	4.4593	5.98132
ENSG00000165102	HGSNAT	4438.47	4158.29	16.2879	20.3567	16.2962	21.2261
ENSG00000165105	RASEF	5458.92	5178.73	10.3613	13.0193	8.77463	11.3991
ENSG00000165113	GKAP1	1561.27	1281.09	4.53334	3.0502	5.0137	3.89201
ENSG00000165115	KIF27	7214.18	6933.99	2.22581	5.18772	1.34325	3.06591
ENSG00000165118	C9orf64	2412.40	2132.22	9.46563	14.507	12.3476	11.9097
ENSG00000165119	HNRNPK	2219.72	1939.53	272.342	322.336	307.242	335.711
ENSG00000165120	SSMEM1	1147.00	866.82	0	0	0	0
ENSG00000165121	AL353743.1	1731.66	1451.47	2.65214	2.48468	3.44851	3.487
ENSG00000165124	SVEP1	12205.00	11924.82	0.009367	0.041456	0.09397	0.069336
ENSG00000165125	TRPV6	2492.81	2212.64	0.816727	4.31318	1.53066	1.16349
ENSG00000165131	LLCFC1	751.00	470.83	0	0	0	0
ENSG00000165138	ANKS6	3583.68	3303.51	14.6182	12.8392	13.1824	17.7675
ENSG00000165140	FBP1	1455.64	1175.45	18.8755	32.409	47.1411	33.2178
ENSG00000165152	TMEM246	4225.00	3944.82	0.84451	0.131656	1.565	1.60388
ENSG00000165156	ZHX1	3779.37	3499.19	11.5305	18.506	11.1303	14.8928
ENSG00000165164	CFAP47	6272.93	5992.75	0.032958	2.80324	0.009664	0.015101
ENSG00000165168	CYBB	4324.00	4043.82	0.055249	0.089909	0.051851	0.042035
ENSG00000165169	DYNLT3	2118.47	1838.29	15.2581	12.6919	16.3981	13.8054
ENSG00000165171	METTL27	868.97	588.80	4.24236	6.18488	2.37965	10.8867
ENSG00000165175	MID1IP1	2337.69	2057.51	40.3143	70.1647	103.723	52.0069
ENSG00000165178	NCF1C	1427.00	1146.82	0.303934	0.622748	0.457794	0.369082
ENSG00000165181	SHOC1	4274.00	3993.82	0	0.029647	0.021277	0.005544
ENSG00000165182	CXorf58	1624.00	1343.82	0.049895	0.158015	0.03446	0.066007
ENSG00000165185	KIAA1958	10176.03	9895.85	2.42846	2.77445	2.62399	3.52847
ENSG00000165186	PTCHD1	12883.00	12602.82	0.024815	0.018582	0.02964	0.023156
ENSG00000165188	RNF183	1416.21	1136.03	3.99315	1.35754	5.62841	7.20055
ENSG00000165192	ASB11	2748.00	2467.82	0.018109	0	0	0
ENSG00000165194	PCDH19	8212.98	7932.79	0.131658	0.079608	0.073656	0.135991
ENSG00000165195	PIGA	2667.62	2387.44	3.99672	5.83487	12.4219	4.44685
ENSG00000165197	VEGFD	2069.00	1788.82	0.037478	0.057863	0.281074	0.067687
ENSG00000165202	OR1Q1	945.00	664.82	0	0	0	0
ENSG00000165204	OR1K1	951.00	670.82	0	0	0	0.071606
ENSG00000165209	STRBP	2318.04	2043.79	15.405	16.3606	13.6799	13.1099
ENSG00000165215	CLDN3	1274.00	993.82	174.684	236.216	171.915	139.336
ENSG00000165219	GAPVD1	6863.94	6583.77	12.9808	21.3974	10.0658	17.5253
ENSG00000165233	CARD19	894.46	614.28	28.8736	16.0088	26.1736	23.4189
ENSG00000165238	WNK2	3333.58	3053.41	2.7377	0.476713	1.08617	2.14631
ENSG00000165240	ATP7A	7804.02	7523.84	2.00401	2.02374	1.77304	2.14766
ENSG00000165244	ZNF367	3687.00	3406.82	4.75594	1.57709	4.65495	4.05317
ENSG00000165246	NLGN4Y	3784.50	3504.34	0	0	5.00662	0
ENSG00000165259	HDX	4048.31	3768.17	1.28377	0.975388	1.3845	1.72457
ENSG00000165264	NDUFB6	1285.84	1005.66	27.8011	22.4043	27.6836	25.6693
ENSG00000165269	AQP7	2165.73	1885.54	0.245818	0.60459	0.88673	0.431575
ENSG00000165271	NOL6	3854.62	3574.43	10.5805	10.9034	11.1678	15.9169
ENSG00000165272	AQP3	1775.09	1494.90	185.585	409.458	505.459	780.658
ENSG00000165275	TRMT10B	1949.55	1669.37	6.27684	6.73438	5.49607	7.39004
ENSG00000165280	VCP	3492.85	3212.67	78.1102	82.1628	97.5994	97.276
ENSG00000165282	PIGO	2794.29	2514.11	12.8117	14.9729	12.5518	15.2109
ENSG00000165283	STOML2	1305.48	1025.40	86.3027	89.3181	85.3223	82.3697
ENSG00000165288	BRWD3	12647.90	12367.71	1.97019	2.62077	1.94481	2.97203
ENSG00000165300	SLITRK5	21103.00	20822.82	1.74884	1.06504	1.15305	1.88912
ENSG00000165304	MELK	2278.38	1998.20	11.8267	23.0581	12.3467	12.082
ENSG00000165309	ARMC3	2549.93	2269.74	1.25627	29.6885	0.137844	0.878713
ENSG00000165312	OTUD1	2933.00	2652.82	2.81318	2.0625	2.36735	1.91091
ENSG00000165322	ARHGAP12	3597.67	3317.48	15.2655	18.7566	18.7356	20.6844
ENSG00000165323	FAT3	10101.68	9821.50	0.100439	0.030294	0.238075	0.07366
ENSG00000165325	DEUP1	1669.95	1389.77	0.7926	12.2497	0.808577	0.41782
ENSG00000165338	HECTD2	3754.40	3474.29	2.53929	3.56315	3.24019	3.34646
ENSG00000165349	SLC7A3	2235.00	1954.82	0.034294	0.317872	0.17782	0.099144
ENSG00000165355	FBXO33	3725.62	3445.44	5.5865	6.06288	7.46763	6.76764
ENSG00000165359	INTS6L	4106.84	3826.66	3.15655	3.29284	3.75108	4.09957
ENSG00000165370	GPR101	2946.50	2666.32	0	0	0	0
ENSG00000165376	CLDN2	2919.00	2638.82	0.042337	0.049133	0.343756	0.101106
ENSG00000165379	LRFN5	2176.60	1911.96	0	0	0.012609	0.013157
ENSG00000165383	LRRC18	1617.00	1336.82	0	2.85863	0	0
ENSG00000165389	SPTSSA	2662.00	2381.82	47.75	71.2789	65.4452	65.9311
ENSG00000165392	WRN	6068.54	5788.36	3.37153	2.89755	2.5094	3.93188
ENSG00000165406	MARCH8	4169.75	3889.57	7.69783	7.48291	5.15957	8.76847
ENSG00000165409	TSHR	1918.08	1638.32	0	0	0	0
ENSG00000165410	CFL2	2289.57	2009.39	8.03079	15.4246	10.6025	8.7045
ENSG00000165416	SUGT1	2119.65	1839.46	22.638	33.214	28.4675	21.8124
ENSG00000165417	GTF2A1	6220.34	5940.16	7.02651	6.63122	6.31448	8.8448
ENSG00000165424	ZCCHC24	4930.00	4649.82	2.20105	2.84388	2.51123	3.07183
ENSG00000165434	PGM2L1	8477.00	8196.82	1.34907	2.1761	1.60555	2.02578
ENSG00000165443	PHYHIPL	3357.93	3077.74	1.11552	0.187982	0.642831	0.5253
ENSG00000165449	SLC16A9	3953.22	3673.04	2.5332	4.35844	1.41149	1.13378
ENSG00000165457	FOLR2	951.00	670.82	0.066672	0	0.068395	0
ENSG00000165458	INPPL1	2828.50	2550.00	118.493	101.218	111.216	182.081
ENSG00000165462	PHOX2A	1699.00	1418.82	0.047256	0	0.035388	0.051137
ENSG00000165471	MBL2	3569.00	3288.82	0	0	0	0
ENSG00000165474	GJB2	2290.00	2009.82	0.06671	0.167496	0.48534	0.253163
ENSG00000165475	CRYL1	1441.54	1161.35	21.0978	14.3692	13.8922	15.9055
ENSG00000165476	REEP3	5172.00	4891.82	12.1644	10.9744	11.1773	17.2551
ENSG00000165478	HEPACAM	1588.67	1308.50	0	0	0	0
ENSG00000165480	SKA3	2551.63	2271.44	4.5588	7.09497	4.59409	3.91653
ENSG00000165487	MICU2	1841.57	1561.38	34.779	47.4632	36.6277	40.134
ENSG00000165490	DDIAS	2199.58	1919.47	2.56896	2.35685	1.80955	1.99282
ENSG00000165494	PCF11	3402.38	3122.20	19.0678	20.0661	24.3872	24.9532
ENSG00000165495	PKNOX2	1288.00	1008.15	0	0.00772	0	0.01444
ENSG00000165496	RPL10L	772.00	491.83	0	0	0	0
ENSG00000165501	LRR1	1223.92	943.80	9.33854	10.6611	10.2528	8.70645
ENSG00000165502	RPL36AL	676.00	395.84	267.088	244.416	274.153	233.984
ENSG00000165506	DNAAF2	2901.75	2621.57	9.85463	15.6137	8.64417	11.1567
ENSG00000165507	DEPP1	2120.00	1839.82	3.02439	1.39527	27.936	4.35954
ENSG00000165509	MAGEC3	1100.00	819.82	0.110942	0	0.028077	0
ENSG00000165511	C10orf25	3078.00	2797.82	0.22361	0.482059	0.174627	0.11272
ENSG00000165512	ZNF22	2103.00	1822.82	16.5067	17.5386	16.0231	18.8681
ENSG00000165516	KLHDC2	1863.32	1583.14	30.1586	47.0723	29.7037	32.6509
ENSG00000165521	EML5	5461.07	5180.89	0.545238	0.39518	0.711242	0.992592
ENSG00000165525	NEMF	3507.59	3227.41	19.9588	20.1643	19.0632	23.6588
ENSG00000165526	RPUSD4	2266.37	1986.18	15.1236	12.8891	15.4473	18.1493
ENSG00000165527	ARF6	3875.00	3594.82	32.6393	44.399	37.5596	39.7741
ENSG00000165533	TTC8	1901.40	1621.22	12.0276	11.7353	10.233	11.7666
ENSG00000165548	TMEM63C	5363.00	5082.82	0.911574	0.361854	1.96348	2.04839
ENSG00000165553	NGB	1884.00	1603.82	0.027869	0	0	0
ENSG00000165555	NOXRED1	1857.00	1576.82	0.170076	1.78333	0.201317	0.251624
ENSG00000165556	CDX2	2014.50	1734.34	0	0	0.014696	0
ENSG00000165566	AMER2	6626.00	6345.82	0	0	0	0
ENSG00000165568	AKR1E2	1422.94	1142.76	2.5468	0.82462	0.89819	1.19889
ENSG00000165572	KBTBD6	5234.00	4953.82	3.33153	2.58161	2.5581	3.92495
ENSG00000165583	SSX5	1081.50	801.37	0	0	0	0
ENSG00000165584	SSX3	974.75	694.57	0	0	0	0
ENSG00000165588	OTX2	1641.09	1360.91	0	0	0	0
ENSG00000165591	FAAH2	1360.85	1080.85	14.919	10.7558	11.201	13.26
ENSG00000165606	DRGX	1889.93	1609.75	0.475797	0.094921	0.208122	1.4981
ENSG00000165609	NUDT5	1774.60	1494.42	38.6369	46.934	39.5921	44.6134
ENSG00000165617	DACT1	3426.73	3146.55	1.08268	0.007515	1.10462	0.797294
ENSG00000165621	OXGR1	725.12	444.97	0.413667	0	0.217421	0.239646
ENSG00000165623	UCMA	816.50	536.32	0	0	0	0
ENSG00000165626	BEND7	2491.43	2211.25	1.46663	0.296368	1.60478	2.2396
ENSG00000165629	ATP5F1C	929.10	648.98	154.991	136.22	175.344	156.914
ENSG00000165630	PRPF18	1637.23	1357.04	13.1516	18.628	13.0762	13.7722
ENSG00000165632	TAF3	4875.00	4594.82	2.71439	2.81603	3.48012	3.4625
ENSG00000165633	VSTM4	5655.60	5375.41	0.192046	1.00117	1.32097	0.939428
ENSG00000165637	VDAC2	1528.15	1247.97	107.849	109.686	115.451	97.2645
ENSG00000165643	SOHLH1	1699.00	1418.82	0	0.045596	0	0
ENSG00000165644	COMTD1	1023.34	743.18	27.7493	22.1339	24.5612	19.3775
ENSG00000165646	SLC18A2	3831.00	3550.82	0.254879	0.009618	0.160693	0.090818
ENSG00000165650	PDZD8	9222.93	8942.75	7.53006	4.34752	6.0684	8.04512
ENSG00000165655	ZNF503	3205.00	2924.82	55.1403	51.4189	32.1303	65.1797
ENSG00000165660	ABRAXAS2	2955.00	2674.82	7.12547	8.23583	6.62722	7.27124
ENSG00000165661	QSOX2	4482.70	4202.52	8.18192	7.10209	8.17055	12.2905
ENSG00000165669	FAM204A	1187.67	907.50	37.7268	32.6197	33.5564	39.4587
ENSG00000165671	NSD1	8774.63	8494.47	8.3868	7.70407	6.58492	10.6285
ENSG00000165672	PRDX3	1555.79	1275.60	107.362	113.839	118.379	114.094
ENSG00000165675	ENOX2	3481.55	3201.37	3.5733	4.37584	3.96643	3.06876
ENSG00000165678	GHITM	2382.00	2101.82	72.5137	85.5016	88.8039	84.4279
ENSG00000165682	CLEC1B	1414.50	1134.32	0	0	0	0
ENSG00000165684	SNAPC4	4826.87	4546.69	7.43238	10.1069	8.78678	9.82564
ENSG00000165685	TMEM52B	1193.50	914.04	0	0	0	0
ENSG00000165688	PMPCA	2038.23	1758.05	38.7764	47.7158	51.9807	60.832
ENSG00000165689	ENTR1	1558.92	1278.76	34.6454	34.6876	40.4663	49.909
ENSG00000165694	FRMD7	2864.00	2583.82	0.008648	0	0.027003	0.013309
ENSG00000165695	AK8	871.08	591.02	0.22449	11.4968	0.176698	0.121633
ENSG00000165698	SPACA9	2380.14	2099.95	1.69428	37.6974	2.75476	2.46541
ENSG00000165699	TSC1	4825.29	4545.11	10.016	12.2327	11.5453	14.8984
ENSG00000165702	GFI1B	3021.00	2740.82	0.008152	0.00948	0.008488	0.008851
ENSG00000165704	HPRT1	1395.00	1114.82	15.8116	13.2026	17.1432	15.6355
ENSG00000165714	BORCS5	2500.36	2220.22	4.79988	6.38433	4.38682	3.77231
ENSG00000165716	DIPK1B	2368.95	2088.76	17.1182	11.6517	22.0384	20.154
ENSG00000165724	ZMYND19	1382.47	1102.29	32.4931	26.6059	32.3266	38.1461
ENSG00000165730	STOX1	3008.65	2728.47	1.07965	5.67309	0.521332	0.939126
ENSG00000165731	RET	4584.75	4304.57	87.0574	10.5047	41.568	72.2724
ENSG00000165732	DDX21	4665.20	4385.02	20.6751	17.4539	23.063	30.5702
ENSG00000165733	BMS1	7759.00	7478.82	6.29924	8.96908	8.23578	8.81388
ENSG00000165752	STK32C	1442.00	1161.83	16.7902	17.6503	16.089	11.577
ENSG00000165757	JCAD	4437.86	4157.69	0.037052	0.215706	0.196305	0.045701
ENSG00000165762	OR4K2	5442.25	5162.07	0	0	0	0
ENSG00000165775	FUNDC2	1164.28	884.11	47.9207	39.9341	49.3083	46.7788
ENSG00000165782	PIP4P1	1876.57	1596.42	30.6208	24.3361	34.934	37.3227
ENSG00000165792	METTL17	1254.62	974.44	54.1187	65.3866	56.1553	77.3403
ENSG00000165794	SLC39A2	1066.00	785.84	0	0.026297	0.453449	0.044059
ENSG00000165795	NDRG2	1235.91	955.77	0.91704	1.10931	6.70051	3.0533
ENSG00000165799	RNASE7	1362.00	1081.82	0.061988	0	0.085419	0.089249
ENSG00000165801	ARHGEF40	4733.66	4453.47	2.28447	1.39467	2.89336	2.6073
ENSG00000165802	NSMF	2953.98	2673.79	21.0327	18.6482	28.9802	28.643
ENSG00000165804	ZNF219	2613.52	2333.34	16.0919	14.1139	17.191	20.525
ENSG00000165805	C12orf50	1742.00	1461.83	0	0	0	0.033807
ENSG00000165806	CASP7	2405.92	2125.74	10.8637	10.0881	10.7459	8.83055
ENSG00000165807	PPP1R36	1349.00	1068.82	0.397368	0.661623	0.573341	0.640823
ENSG00000165810	BTNL9	1230.90	951.24	0.014066	0	0.0121	0.038196
ENSG00000165813	CCDC186	6778.45	6498.26	6.4841	7.39847	6.00245	8.60971
ENSG00000165816	VWA2	5699.68	5419.50	12.1136	2.29248	7.65211	18.9831
ENSG00000165819	METTL3	1949.03	1668.84	32.4054	35.1093	33.2512	42.1435
ENSG00000165821	SALL2	3846.11	3565.92	6.24162	4.92187	6.71528	7.87868
ENSG00000165828	PRAP1	665.50	385.35	0	0	0.147159	0
ENSG00000165832	TRUB1	3192.46	2912.28	10.3681	10.5051	9.68292	13.6113
ENSG00000165837	ERICH6B	608.00	327.86	0.137287	0.153384	0.34311	0.312315
ENSG00000165841	CYP2C19	2634.00	2353.82	0.009493	0	0	0
ENSG00000165861	ZFYVE1	3558.52	3278.34	8.86619	9.39629	8.63985	10.1043
ENSG00000165863	C10orf82	1320.00	1039.82	0	0.831561	4.01715	0.096748
ENSG00000165868	HSPA12A	4907.13	4626.95	2.70805	3.58404	1.58682	3.31603
ENSG00000165874	SHLD2P1	622.00	341.86	0.20392	0.229079	0.08087	0.365432
ENSG00000165879	FRAT1	2645.00	2364.82	1.05826	3.09088	1.08069	0.748428
ENSG00000165886	UBTD1	1647.00	1366.82	36.0655	51.4405	41.9223	37.9353
ENSG00000165887	ANKRD2	1072.00	791.82	0.028237	0.264769	0.098911	0
ENSG00000165891	E2F7	5646.73	5366.54	1.50241	10.2912	1.37372	1.68623
ENSG00000165895	ARHGAP42	4782.24	4502.06	3.34129	4.20991	1.81865	1.37968
ENSG00000165898	ISCA2	1275.63	995.45	16.3163	24.4575	20.8784	20.3691
ENSG00000165899	OTOGL	4637.11	4356.99	0.002863	0	0.078184	0
ENSG00000165905	LARGE2	1603.39	1323.25	62.7251	25.0846	44.6461	76.1275
