ensemblID	geneSymbol	geneLength	effLength	AT2_15934	AT2_16011	AT2_16392	AT2_16402
ENSG00000112667	DNPH1	668.28	388.13	92.69	69.26	81.02	74.05
ENSG00000112679	DUSP22	1893.07	1612.89	20.81	21.19	21.32	20.06
ENSG00000112685	EXOC2	3936.20	3656.02	6.67	6.01	5.80	6.75
ENSG00000112695	COX7A2	745.58	465.69	251.49	185.72	235.15	206.71
ENSG00000112697	TMEM30A	4408.04	4127.86	47.48	59.69	46.91	59.58
ENSG00000112699	GMDS	746.58	466.45	230.39	482.95	188.84	167.26
ENSG00000112701	SENP6	3409.77	3129.59	22.41	24.49	20.63	29.60
ENSG00000112706	IMPG1	3324.00	3043.82	0.05	0.03	0.21	0.04
ENSG00000112715	VEGFA	2745.52	2465.36	178.15	290.65	241.32	306.29
ENSG00000112739	PRPF4B	5355.08	5074.90	16.61	18.96	17.11	21.72
ENSG00000112742	TTK	2970.78	2690.60	6.17	5.40	5.14	4.82
ENSG00000112759	SLC29A1	2129.17	1848.98	37.60	13.32	34.86	33.82
ENSG00000112761	CCN6	2512.00	2231.82	0.02	0.06	0.14	0.04
ENSG00000112763	BTN2A1	2911.39	2631.21	9.38	12.40	10.04	11.55
ENSG00000112769	LAMA4	1910.88	1630.72	8.30	5.91	1.57	3.19
ENSG00000112773	TENT5A	5135.20	4855.02	4.08	5.44	8.39	3.38
ENSG00000112782	CLIC5	4992.52	4712.34	0.83	1.31	0.79	0.47
ENSG00000112787	FBRSL1	2405.35	2129.72	51.54	62.71	65.98	74.47
ENSG00000112796	ENPP5	2978.70	2698.51	6.26	7.30	4.95	6.89
ENSG00000112799	LY86	1028.00	747.82	0.00	0.00	0.00	0.00
ENSG00000112812	PRSS16	1477.45	1197.27	13.64	18.48	15.43	14.58
ENSG00000112818	MEP1A	2932.00	2651.82	0.00	0.04	0.02	0.02
ENSG00000112837	TBX18	1658.86	1378.70	0.00	0.00	0.00	0.05
ENSG00000112851	ERBIN	4819.25	4539.09	13.63	13.03	10.95	15.54
ENSG00000112852	PCDHB2	2212.54	1932.42	0.39	0.25	0.88	0.88
ENSG00000112855	HARS2	2342.32	2062.13	14.73	15.17	14.13	19.50
ENSG00000112874	NUDT12	2927.93	2647.75	3.80	10.01	6.06	10.36
ENSG00000112877	CEP72	1675.68	1395.51	3.57	5.45	4.07	4.63
ENSG00000112893	MAN2A1	4482.28	4202.10	13.97	19.13	13.25	15.65
ENSG00000112902	SEMA5A	11755.00	11474.82	0.02	0.20	0.68	0.15
ENSG00000112936	C7	1286.86	1009.42	0.00	0.00	0.04	0.00
ENSG00000112941	TENT4A	4303.04	4022.86	12.87	11.19	12.43	13.05
ENSG00000112964	GHR	3472.23	3192.06	0.00	0.00	0.02	0.01
ENSG00000112972	HMGCS1	2844.27	2564.10	92.12	49.96	157.83	121.09
ENSG00000112977	DAP	2334.03	2053.84	48.00	42.74	59.21	43.67
ENSG00000112981	NME5	1150.77	870.59	3.41	20.51	2.02	2.79
ENSG00000112983	BRD8	2392.83	2112.65	36.14	41.38	32.39	48.59
ENSG00000112984	KIF20A	2948.21	2668.02	12.63	10.91	13.90	11.52
ENSG00000112992	NNT	3749.84	3469.66	24.43	19.72	22.35	20.78
ENSG00000112996	MRPS30	2017.69	1737.50	18.61	14.92	18.55	17.33
ENSG00000113013	HSPA9	3954.14	3673.95	57.01	51.29	66.45	69.81
ENSG00000113048	MRPS27	2729.20	2449.02	30.85	28.04	29.43	30.67
ENSG00000113068	PFDN1	1286.26	1006.08	42.03	42.89	37.61	38.68
ENSG00000113070	HBEGF	2358.00	2077.82	0.85	0.74	2.75	0.98
ENSG00000113073	SLC4A9	2838.00	2557.82	0.01	0.08	0.00	0.00
ENSG00000113083	LOX	3901.78	3621.59	1.49	4.93	1.92	2.04
ENSG00000113088	GZMK	904.50	629.92	0.00	0.00	0.00	0.00
ENSG00000113100	CDH9	1206.51	926.40	0.13	0.02	0.06	0.09
ENSG00000113108	APBB3	1795.78	1515.60	18.16	13.30	13.91	21.65
ENSG00000113119	TMCO6	1251.00	971.34	9.08	6.60	5.79	7.58
ENSG00000113140	SPARC	1997.09	1716.93	0.29	22.08	6.47	0.88
ENSG00000113141	IK	1879.45	1599.27	45.48	90.78	45.92	43.01
ENSG00000113161	HMGCR	4093.71	3813.55	71.29	61.31	81.49	80.08
ENSG00000113163	CERT1	4611.62	4331.43	15.28	17.83	11.96	16.05
ENSG00000113194	FAF2	4300.73	4020.55	16.17	19.50	16.91	20.39
ENSG00000113196	HAND1	1701.00	1420.82	0.00	0.04	0.34	0.00
ENSG00000113205	PCDHB3	3355.00	3074.82	0.26	0.19	0.13	0.08
ENSG00000113209	PCDHB5	2096.28	1816.10	0.81	0.28	0.33	0.27
ENSG00000113211	PCDHB6	3266.00	2985.82	0.12	0.08	0.03	0.04
ENSG00000113212	PCDHB7	3740.00	3459.82	0.07	0.02	0.08	0.13
ENSG00000113231	PDE8B	5956.00	5675.82	0.35	0.38	0.53	0.42
ENSG00000113240	CLK4	2344.25	2064.07	13.65	17.33	9.51	16.48
ENSG00000113248	PCDHB15	3971.00	3690.82	0.28	0.02	0.34	0.30
ENSG00000113249	HAVCR1	1360.67	1080.61	0.00	0.00	0.05	0.00
ENSG00000113262	GRM6	5427.00	5146.82	0.01	0.10	0.09	0.17
ENSG00000113263	ITK	1900.50	1620.34	0.00	0.00	0.00	0.00
ENSG00000113269	RNF130	1992.28	1712.10	33.43	21.61	26.56	22.73
ENSG00000113272	THG1L	2695.23	2415.05	7.09	8.58	7.48	6.87
ENSG00000113273	ARSB	3644.79	3364.62	3.44	1.47	2.06	2.59
ENSG00000113282	CLINT1	3219.86	2939.68	18.22	18.51	19.21	25.20
ENSG00000113296	THBS4	2037.41	1757.23	3.35	1.76	1.20	4.52
ENSG00000113300	CNOT6	5854.45	5574.27	14.93	13.12	10.78	15.84
ENSG00000113302	IL12B	2761.00	2480.82	0.06	0.02	0.04	0.03
ENSG00000113303	BTNL8	1466.91	1186.73	0.00	0.00	0.00	0.00
ENSG00000113312	TTC1	1439.01	1158.83	31.98	30.59	30.39	30.61
ENSG00000113318	MSH3	3732.08	3451.90	5.12	6.11	4.99	5.52
ENSG00000113319	RASGRF2	5168.55	4888.37	1.13	3.07	3.04	1.35
ENSG00000113327	GABRG2	1381.29	1101.11	0.13	0.00	0.27	0.04
ENSG00000113328	CCNG1	1921.17	1640.99	41.11	53.75	60.79	41.82
ENSG00000113356	POLR3G	2206.44	1926.27	0.97	1.28	0.73	0.81
ENSG00000113360	DROSHA	1917.39	1637.24	23.43	20.68	19.26	19.85
ENSG00000113361	CDH6	5177.29	4897.11	0.06	0.00	0.23	0.09
ENSG00000113368	LMNB1	2895.37	2615.19	25.53	15.77	30.11	25.40
ENSG00000113369	ARRDC3	3752.72	3472.55	12.95	15.83	26.92	15.08
ENSG00000113384	GOLPH3	2644.83	2364.65	48.31	42.57	49.34	45.90
ENSG00000113387	SUB1	1460.37	1180.20	83.54	70.20	86.92	70.51
ENSG00000113389	NPR3	3596.42	3316.24	0.06	0.14	0.30	0.02
ENSG00000113391	FAM172A	4368.73	4088.55	11.57	9.45	8.29	11.16
ENSG00000113396	SLC27A6	2146.00	1865.82	0.00	0.00	0.02	0.02
ENSG00000113407	TARS	1865.44	1585.26	51.03	52.43	59.17	50.74
ENSG00000113430	IRX4	1907.88	1627.70	0.00	0.00	0.18	0.00
ENSG00000113441	LNPEP	11034.61	10754.43	3.51	2.61	2.78	3.50
ENSG00000113448	PDE4D	6749.52	6469.33	10.72	10.03	21.04	16.43
ENSG00000113456	RAD1	2358.13	2077.95	17.49	16.80	19.60	18.93
ENSG00000113460	BRIX1	1552.54	1272.35	20.40	19.78	19.16	20.29
ENSG00000113492	AGXT2	1613.00	1332.82	0.00	0.00	0.00	0.00
ENSG00000113494	PRLR	11247.81	10967.63	0.15	0.10	0.16	0.25
ENSG00000113504	SLC12A7	4747.99	4467.85	13.29	13.54	16.03	17.62
ENSG00000113520	IL4	512.75	235.38	0.00	0.00	0.00	0.00
ENSG00000113522	RAD50	6799.01	6518.83	10.28	11.31	8.90	12.14
ENSG00000113525	IL5	665.33	392.51	0.00	0.05	0.00	0.00
ENSG00000113532	ST8SIA4	5160.51	4880.33	3.37	1.59	2.18	5.39
ENSG00000113552	GNPDA1	2069.92	1789.74	19.33	15.50	16.90	16.71
ENSG00000113555	PCDH12	6562.00	6281.82	0.16	0.06	0.12	0.12
ENSG00000113558	SKP1	839.58	559.43	402.90	374.36	344.91	333.55
ENSG00000113569	NUP155	7132.82	6852.63	4.46	5.09	5.45	5.21
ENSG00000113575	PPP2CA	3088.75	2808.59	41.70	57.24	56.01	61.82
ENSG00000113578	FGF1	3742.01	3461.83	0.38	0.22	0.18	0.13
ENSG00000113580	NR3C1	5554.54	5274.36	3.02	8.10	5.71	4.64
ENSG00000113583	C5orf15	2170.75	1890.57	46.19	75.22	41.08	51.06
ENSG00000113593	PPWD1	1658.43	1378.26	24.20	26.72	18.13	23.96
ENSG00000113594	LIFR	10041.82	9761.64	6.37	6.64	6.65	9.23
ENSG00000113595	TRIM23	3359.39	3079.22	5.77	7.12	4.24	5.96
ENSG00000113597	TRAPPC13	2042.19	1762.03	15.29	10.60	8.33	12.50
ENSG00000113600	C9	1638.34	1358.19	0.22	0.00	0.08	0.08
ENSG00000113615	SEC24A	5908.29	5628.11	3.70	4.69	3.95	4.40
ENSG00000113621	TXNDC15	1927.10	1646.93	23.87	19.31	18.15	22.64
ENSG00000113638	TTC33	4995.99	4715.81	3.73	3.33	2.51	3.81
ENSG00000113643	RARS	2015.41	1735.22	32.92	32.31	31.31	34.17
ENSG00000113645	WWC1	3595.15	3314.96	17.84	17.81	12.31	13.83
ENSG00000113648	H2AFY	1757.92	1477.74	172.88	140.91	148.43	169.14
ENSG00000113649	TCERG1	2931.62	2651.44	17.02	19.89	18.75	26.17
ENSG00000113657	DPYSL3	5221.23	4941.05	7.55	3.05	13.04	8.57
ENSG00000113658	SMAD5	6753.86	6473.67	9.18	12.46	10.88	11.31
ENSG00000113712	CSNK1A1	3824.95	3544.77	60.15	62.10	55.41	67.03
ENSG00000113716	HMGXB3	4629.68	4349.50	13.20	14.02	12.11	15.40
ENSG00000113719	ERGIC1	2874.15	2593.97	136.69	78.92	89.82	134.15
ENSG00000113721	PDGFRB	1376.00	1097.19	0.00	0.00	0.01	0.00
ENSG00000113722	CDX1	1559.00	1278.82	0.00	0.00	0.00	0.00
ENSG00000113732	ATP6V0E1	1335.09	1054.91	87.72	66.41	81.42	74.92
ENSG00000113734	BNIP1	1185.37	905.19	7.57	9.07	9.81	7.73
ENSG00000113739	STC2	3385.04	3104.88	12.65	6.24	9.70	9.38
ENSG00000113742	CPEB4	6635.22	6355.08	4.58	2.89	4.02	6.17
ENSG00000113749	HRH2	2983.25	2703.07	0.00	0.00	0.03	0.04
ENSG00000113758	DBN1	2892.67	2612.50	58.37	29.48	46.81	55.64
ENSG00000113761	ZNF346	2468.40	2188.45	6.96	5.14	5.00	6.61
ENSG00000113763	UNC5A	3733.00	3452.82	0.08	0.00	0.16	0.09
ENSG00000113790	EHHADH	3509.67	3229.49	2.24	3.20	2.10	2.59
ENSG00000113805	CNTN3	4533.06	4252.89	4.58	0.17	1.60	3.15
ENSG00000113810	SMC4	3711.51	3431.34	26.25	39.04	33.16	26.35
ENSG00000113811	SELENOK	1465.07	1184.89	29.87	23.22	33.34	26.11
ENSG00000113812	ACTR8	2640.80	2360.64	13.38	12.36	12.64	15.15
ENSG00000113838	TBCCD1	2634.40	2354.21	5.13	3.53	3.41	4.61
ENSG00000113845	TIMMDC1	1573.47	1293.30	46.35	65.21	46.79	48.02
ENSG00000113851	CRBN	2401.89	2121.71	9.37	12.02	9.01	11.25
ENSG00000113889	KNG1	2131.25	1851.07	0.00	0.00	0.00	0.00
ENSG00000113905	HRG	2289.67	2009.50	0.00	0.00	0.01	0.00
ENSG00000113916	BCL6	2854.37	2574.28	34.42	44.09	44.10	41.62
ENSG00000113924	HGD	905.20	625.03	0.16	0.87	0.29	0.43
ENSG00000113946	CLDN16	3273.00	2992.82	0.02	0.17	0.02	0.02
ENSG00000113966	ARL6	2983.45	2703.28	5.99	10.39	4.51	5.78
ENSG00000113971	NPHP3	3843.94	3563.75	3.60	10.02	4.45	10.77
ENSG00000114013	CD86	1396.11	1115.96	0.00	0.00	0.00	0.02
ENSG00000114019	AMOTL2	4339.95	4059.77	15.78	15.91	16.48	14.47
ENSG00000114021	NIT2	1811.28	1531.11	22.09	22.76	20.99	24.93
ENSG00000114023	FAM162A	1249.61	969.43	63.89	43.73	80.00	43.30
ENSG00000114026	OGG1	1961.78	1681.60	17.05	20.46	18.88	19.30
ENSG00000114030	KPNA1	5548.62	5268.44	8.08	9.99	7.92	12.76
ENSG00000114054	PCCB	1909.59	1629.41	19.04	19.69	16.51	26.99
ENSG00000114062	UBE3A	4874.57	4594.39	11.80	15.60	13.04	15.80
ENSG00000114098	ARMC8	3149.40	2869.22	10.52	11.51	9.39	11.35
ENSG00000114107	CEP70	1902.60	1622.43	15.30	22.84	23.20	17.84
ENSG00000114113	RBP2	454.33	207.61	0.00	0.00	0.00	0.06
ENSG00000114115	RBP1	793.03	512.89	4.45	0.59	3.18	4.80
ENSG00000114120	SLC25A36	4253.92	3973.74	21.46	36.43	19.13	26.19
ENSG00000114124	GRK7	3239.00	2958.82	0.00	0.03	0.00	0.00
ENSG00000114125	RNF7	1164.88	884.71	64.40	62.34	71.81	50.44
ENSG00000114126	TFDP2	3937.53	3657.41	20.51	11.98	13.11	17.56
ENSG00000114127	XRN1	8964.93	8684.74	2.94	3.85	2.56	4.71
ENSG00000114166	KAT2B	4165.24	3885.06	4.79	5.36	9.03	4.69
ENSG00000114200	BCHE	2416.22	2136.04	0.56	0.27	4.94	2.82
ENSG00000114204	SERPINI2	1588.93	1308.75	0.11	0.35	0.08	0.21
ENSG00000114209	PDCD10	1281.20	1001.02	44.18	38.51	38.15	38.84
ENSG00000114248	LRRC31	2453.46	2173.28	2.72	0.81	0.75	0.67
ENSG00000114251	WNT5A	5307.61	5027.43	2.09	5.55	1.34	2.18
ENSG00000114268	PFKFB4	3269.02	2988.83	38.93	27.37	37.15	29.14
ENSG00000114270	COL7A1	2332.54	2052.38	8.79	11.24	9.83	15.85
ENSG00000114279	FGF12	1270.00	989.83	0.72	0.18	1.05	0.90
ENSG00000114302	PRKAR2A	6180.19	5900.01	7.80	10.44	8.75	9.57
ENSG00000114315	HES1	1547.36	1267.17	46.72	65.02	66.13	43.41
ENSG00000114316	USP4	3200.48	2920.30	15.20	18.35	15.66	16.64
ENSG00000114331	ACAP2	6819.14	6538.96	4.26	4.43	3.84	5.12
ENSG00000114346	ECT2	3549.45	3269.27	20.63	20.99	23.64	20.77
ENSG00000114349	GNAT1	1193.20	915.07	0.00	0.00	0.01	0.00
ENSG00000114353	GNAI2	2120.53	1840.35	72.47	75.63	82.33	76.76
ENSG00000114354	TFG	1864.19	1584.00	49.55	49.84	53.90	44.46
ENSG00000114374	USP9Y	4609.22	4329.04	0.00	0.00	12.49	0.00
ENSG00000114378	HYAL1	2502.91	2222.73	0.21	0.47	0.45	0.67
ENSG00000114383	TUSC2	1317.46	1037.33	28.24	51.84	42.66	37.30
ENSG00000114388	NPRL2	1645.83	1365.65	19.12	17.90	17.39	18.55
ENSG00000114391	RPL24	561.32	281.21	2178.19	2498.50	2238.31	1821.95
ENSG00000114395	CYB561D2	1257.10	976.92	16.02	16.71	15.56	18.32
ENSG00000114405	C3orf14	815.96	535.80	88.18	39.41	57.27	56.63
ENSG00000114416	FXR1	2273.05	1992.87	59.32	69.06	57.76	57.80
ENSG00000114423	CBLB	4899.85	4619.66	5.95	6.85	7.68	6.42
ENSG00000114439	BBX	8653.55	8373.36	4.20	7.19	4.19	5.52
ENSG00000114446	IFT57	2335.48	2055.34	34.04	172.46	52.20	38.85
ENSG00000114450	GNB4	5996.03	5715.85	1.64	1.95	1.39	1.92
ENSG00000114455	HHLA2	1624.91	1344.75	0.00	9.67	0.01	0.02
ENSG00000114473	IQCG	1809.94	1529.76	3.88	40.85	3.39	3.54
ENSG00000114480	GBE1	2873.63	2593.45	17.72	22.53	24.04	16.37
ENSG00000114487	MORC1	3401.50	3121.32	0.00	0.00	0.00	0.00
ENSG00000114491	UMPS	2319.32	2039.15	15.45	11.08	14.10	12.67
ENSG00000114503	NCBP2	2130.77	1850.59	47.67	40.22	45.50	51.94
ENSG00000114520	SNX4	2421.81	2141.63	21.49	17.13	16.21	20.93
ENSG00000114529	C3orf52	2597.10	2316.92	6.88	12.56	14.04	11.24
ENSG00000114541	FRMD4B	3879.69	3599.53	3.94	9.43	5.18	5.89
ENSG00000114544	SLC41A3	2150.80	1870.61	25.38	30.46	33.40	36.29
ENSG00000114547	ROPN1B	1650.39	1370.21	0.11	0.74	0.18	0.17
ENSG00000114554	PLXNA1	8649.35	8369.19	10.98	12.11	8.42	10.44
ENSG00000114573	ATP6V1A	4575.00	4294.82	19.17	17.66	18.41	19.55
ENSG00000114626	ABTB1	2120.22	1840.04	8.02	16.17	8.76	9.59
ENSG00000114631	PODXL2	2175.00	1894.82	27.27	11.41	27.15	37.05
ENSG00000114638	UPK1B	1260.60	980.43	0.00	0.11	0.32	0.00
ENSG00000114646	CSPG5	2182.15	1901.97	2.54	0.77	2.16	1.79
ENSG00000114648	KLHL18	1857.05	1577.83	11.19	9.69	8.86	12.61
ENSG00000114650	SCAP	3357.66	3077.48	33.95	33.19	31.73	37.13
ENSG00000114654	EFCC1	2442.99	2162.80	0.72	0.55	1.25	1.51
ENSG00000114656	KIAA1257	2218.74	1938.57	1.00	2.89	1.10	1.29
ENSG00000114670	NEK11	2123.83	1843.68	2.50	16.92	2.08	1.49
ENSG00000114686	MRPL3	1696.31	1416.12	62.07	48.17	58.07	55.59
ENSG00000114698	PLSCR4	1851.22	1571.06	0.20	0.09	0.25	0.66
ENSG00000114735	HEMK1	2935.28	2655.11	13.91	19.94	15.00	13.24
ENSG00000114737	CISH	2162.08	1881.90	4.62	9.11	24.74	11.86
ENSG00000114738	MAPKAPK3	2429.77	2149.59	20.84	19.43	18.46	18.77
ENSG00000114739	ACVR2B	11782.00	11501.82	1.21	1.51	1.18	1.80
ENSG00000114742	WDR48	3747.64	3467.53	9.71	9.53	8.84	9.95
ENSG00000114744	COMMD2	3116.65	2836.47	16.13	15.81	13.59	16.49
ENSG00000114745	GORASP1	1897.91	1617.76	27.72	37.26	26.63	32.02
ENSG00000114757	PEX5L	8540.00	8259.82	0.08	0.05	0.08	0.46
ENSG00000114767	RRP9	1542.00	1261.82	12.86	9.00	14.41	14.34
ENSG00000114770	ABCC5	3851.70	3571.52	23.55	44.16	23.96	27.78
ENSG00000114771	AADAC	1141.00	860.82	0.00	0.12	0.16	0.05
ENSG00000114779	ABHD14B	1688.70	1408.52	43.08	50.11	41.64	35.75
ENSG00000114784	EIF1B	979.76	699.58	54.55	36.96	51.75	43.56
ENSG00000114786	ABHD14A-ACY1	1722.53	1442.35	1.31	2.24	1.01	1.72
ENSG00000114790	ARHGEF26	3489.53	3209.35	4.44	4.30	3.53	3.50
ENSG00000114796	KLHL24	4816.96	4536.99	7.82	15.18	9.47	9.87
ENSG00000114805	PLCH1	6055.78	5775.59	2.30	4.28	2.90	3.67
ENSG00000114812	VIPR1	2325.25	2045.07	19.46	32.43	33.95	36.18
ENSG00000114841	DNAH1	3832.51	3552.36	0.72	5.56	0.47	0.51
ENSG00000114850	SSR3	2584.52	2304.35	74.51	60.73	83.60	61.08
ENSG00000114853	ZBTB47	5386.65	5106.47	2.36	1.21	1.95	2.16
ENSG00000114854	TNNC1	687.14	406.98	58.77	40.54	15.08	14.88
ENSG00000114857	NKTR	6243.47	5963.28	13.01	15.08	13.35	22.29
ENSG00000114859	CLCN2	2507.29	2227.12	6.31	5.75	7.42	6.88
ENSG00000114861	FOXP1	4534.94	4254.78	13.74	16.56	16.38	17.16
ENSG00000114867	EIF4G1	2964.92	2684.74	114.11	124.58	142.76	133.80
ENSG00000114902	SPCS1	1089.21	809.02	80.25	88.81	68.91	75.42
ENSG00000114904	NEK4	4420.65	4140.74	6.56	11.72	6.70	8.56
ENSG00000114923	SLC4A3	3736.84	3456.66	3.78	2.48	4.44	4.65
ENSG00000114933	INO80D	10800.37	10520.19	1.71	1.48	1.32	1.41
ENSG00000114942	EEF1B2	808.30	528.13	460.62	355.26	452.37	386.60
ENSG00000114948	ADAM23	2714.00	2433.82	0.01	0.00	0.03	0.04
ENSG00000114956	DGUOK	872.22	592.05	66.70	50.67	58.60	52.09
ENSG00000114978	MOB1A	4522.00	4241.82	24.74	33.48	26.29	27.45
ENSG00000114982	KANSL3	4991.16	4710.98	13.28	16.39	11.81	14.91
ENSG00000114988	LMAN2L	2332.89	2052.70	13.69	14.60	11.06	10.73
ENSG00000114993	RTKN	1774.92	1494.74	31.79	27.74	30.10	30.76
ENSG00000114999	TTL	4684.92	4404.74	7.64	4.31	6.42	8.53
ENSG00000115008	IL1A	2124.00	1843.82	0.00	0.00	0.28	0.01
ENSG00000115009	CCL20	835.77	555.59	8.18	13.77	25.91	10.12
ENSG00000115020	PIKFYVE	9565.66	9285.47	3.30	3.95	2.92	5.06
ENSG00000115041	KCNIP3	1066.70	786.57	4.40	0.89	3.54	5.40
ENSG00000115042	FAHD2A	1673.01	1392.84	36.90	23.65	29.48	33.13
ENSG00000115053	NCL	3359.55	3079.37	171.54	153.80	195.91	192.10
ENSG00000115073	ACTR1B	2037.52	1757.34	54.01	53.21	55.95	54.33
ENSG00000115084	SLC35F5	5134.89	4854.71	19.60	19.86	18.49	24.44
ENSG00000115085	ZAP70	1548.69	1268.51	0.04	0.13	0.28	0.15
ENSG00000115091	ACTR3	3140.75	2860.57	39.65	39.82	44.35	42.22
ENSG00000115107	STEAP3	3828.22	3548.04	7.40	4.97	5.05	5.50
ENSG00000115109	EPB41L5	3549.89	3269.71	19.63	23.72	19.40	19.38
ENSG00000115112	TFCP2L1	9287.00	9006.82	1.00	2.91	7.10	4.06
ENSG00000115128	SF3B6	653.16	373.01	122.13	121.07	128.04	107.78
ENSG00000115129	TP53I3	1428.52	1148.34	64.56	46.92	63.50	64.51
ENSG00000115137	DNAJC27	4186.37	3906.20	1.96	3.82	2.24	2.66
ENSG00000115138	POMC	1081.97	801.79	0.98	8.57	7.70	3.65
ENSG00000115145	STAM2	4901.02	4620.83	6.78	10.69	5.61	7.16
ENSG00000115155	OTOF	4288.75	4008.58	0.00	0.03	0.04	0.00
ENSG00000115159	GPD2	5674.77	5394.59	6.88	9.79	7.39	9.54
ENSG00000115163	CENPA	1303.09	1022.91	10.83	5.57	9.23	7.57
ENSG00000115165	CYTIP	1542.60	1262.44	1.42	0.29	0.19	1.16
ENSG00000115170	ACVR1	2842.79	2562.61	7.22	5.63	5.86	7.30
ENSG00000115183	TANC1	5999.54	5719.36	4.84	7.76	5.25	6.49
ENSG00000115194	SLC30A3	2966.67	2686.48	0.17	0.48	0.44	0.26
ENSG00000115204	MPV17	966.86	686.68	63.23	69.97	62.74	58.92
ENSG00000115207	GTF3C2	2653.66	2373.59	26.58	34.10	29.25	30.86
ENSG00000115211	EIF2B4	1386.05	1105.88	34.20	27.19	30.73	33.67
ENSG00000115216	NRBP1	2288.19	2008.00	36.87	39.30	39.20	42.53
ENSG00000115221	ITGB6	4498.23	4218.04	8.03	13.61	14.25	15.02
ENSG00000115226	FNDC4	1614.05	1333.86	3.24	5.27	2.25	1.43
ENSG00000115232	ITGA4	3521.31	3241.13	0.58	0.17	0.14	0.43
ENSG00000115233	PSMD14	1572.66	1292.47	42.73	38.34	42.27	42.38
ENSG00000115234	SNX17	2234.36	1954.18	58.22	56.78	52.72	53.65
ENSG00000115239	ASB3	1988.11	1707.93	4.82	11.11	6.48	6.26
ENSG00000115241	PPM1G	2204.27	1924.09	55.97	60.39	57.70	56.63
ENSG00000115252	PDE1A	2892.64	2612.45	3.49	7.00	1.86	3.55
ENSG00000115255	REEP6	1346.06	1065.88	12.37	29.83	13.37	16.64
ENSG00000115257	PCSK4	1600.69	1320.55	3.63	13.88	8.17	6.25
ENSG00000115263	GCG	1029.78	749.60	0.69	0.00	0.46	0.15
ENSG00000115266	APC2	8237.21	7957.02	0.71	0.10	0.38	1.19
ENSG00000115267	IFIH1	2825.98	2545.80	4.55	2.91	3.84	3.57
ENSG00000115268	RPS15	511.73	231.67	2919.25	2568.83	2991.44	2196.61
ENSG00000115271	GCA	1606.00	1325.83	29.40	16.45	23.42	27.53
ENSG00000115274	INO80B	1085.35	805.17	41.40	47.41	39.10	41.76
ENSG00000115275	MOGS	2601.35	2321.17	39.44	53.44	44.95	50.74
ENSG00000115282	TTC31	2750.39	2470.21	12.22	12.13	9.76	12.59
ENSG00000115286	NDUFS7	835.79	555.62	91.88	72.87	99.11	76.47
ENSG00000115289	PCGF1	927.93	647.75	17.89	31.28	21.88	29.93
ENSG00000115290	GRB14	1217.15	937.36	7.18	4.69	9.26	10.95
ENSG00000115295	CLIP4	3780.46	3500.34	1.26	3.31	2.62	2.32
ENSG00000115297	TLX2	1211.00	930.86	0.00	0.07	0.02	0.08
ENSG00000115306	SPTBN1	8588.67	8308.49	27.67	64.59	33.75	32.41
ENSG00000115307	AUP1	1430.59	1150.41	90.08	74.11	95.45	98.55
ENSG00000115310	RTN4	2276.21	1996.03	85.52	57.56	95.84	101.40
ENSG00000115317	HTRA2	1434.34	1154.16	21.65	24.21	20.62	19.96
ENSG00000115318	LOXL3	3064.87	2784.69	0.33	0.23	0.29	0.56
ENSG00000115325	DOK1	1511.62	1231.45	4.61	3.61	3.60	3.25
ENSG00000115339	GALNT3	2831.17	2550.99	3.97	18.33	7.40	5.59
ENSG00000115350	POLE4	948.03	667.87	21.84	24.32	32.11	23.57
ENSG00000115353	TACR1	4779.00	4498.82	0.05	0.01	0.23	0.13
ENSG00000115355	CCDC88A	4784.51	4504.33	5.65	10.15	6.92	8.19
ENSG00000115361	ACADL	2401.66	2121.48	0.88	5.20	3.40	3.79
ENSG00000115363	EVA1A	951.16	671.05	77.44	54.72	77.56	79.16
ENSG00000115364	MRPL19	2266.73	1986.55	21.95	19.71	18.98	24.17
ENSG00000115365	LANCL1	4494.38	4214.20	11.68	12.02	8.86	15.27
ENSG00000115368	WDR75	2543.23	2263.05	16.56	15.01	14.84	22.45
ENSG00000115380	EFEMP1	2376.92	2096.74	64.12	100.17	40.61	48.58
ENSG00000115386	REG1A	708.25	428.10	0.00	0.00	0.00	0.00
ENSG00000115392	FANCL	1452.80	1172.62	16.46	15.39	15.27	14.49
ENSG00000115414	FN1	2774.75	2494.60	29.07	7.47	22.94	14.42
ENSG00000115415	STAT1	3992.88	3712.70	18.30	18.61	15.33	19.62
ENSG00000115419	GLS	3999.43	3719.28	17.84	22.56	18.82	19.32
ENSG00000115421	PAPOLG	5188.64	4908.46	4.03	4.01	2.77	6.67
ENSG00000115423	DNAH6	12795.00	12514.82	0.08	6.08	0.04	0.07
ENSG00000115425	PECR	1727.07	1446.89	7.77	7.10	8.33	6.21
ENSG00000115446	UNC50	1185.01	904.84	32.73	39.27	30.39	37.06
ENSG00000115457	IGFBP2	1268.75	988.57	619.57	588.60	1213.72	981.15
ENSG00000115459	ELMOD3	1931.83	1651.66	12.73	15.55	12.44	14.46
ENSG00000115461	IGFBP5	6234.55	5954.36	433.51	21.79	375.87	514.40
ENSG00000115464	USP34	2701.88	2421.73	29.95	31.93	25.84	25.80
ENSG00000115468	EFHD1	1777.90	1497.71	7.74	9.42	6.72	9.45
ENSG00000115474	KCNJ13	1413.40	1133.25	0.00	0.12	0.11	0.12
