ensemblID	geneSymbol	geneLength	effLength	AT2_15934	AT2_16011	AT2_16392	AT2_16402
ENSG00000158481	CD1C	1648.50	1368.32	0	0	0	0
ENSG00000158482	SNX29P1	1007.00	726.82	9	18.123	5	16.19
ENSG00000158483	FAM86C1	1929.82	1649.63	152.998	189.999	163.281	283.001
ENSG00000158485	CD1B	1207.50	927.32	0	0	0	0
ENSG00000158486	DNAH3	2529.54	2249.37	39.001	856.999	18	15
ENSG00000158488	CD1E	1078.20	808.45	0	0	0	0
ENSG00000158497	HMHB1	255.00	52.51	0	0	0	0
ENSG00000158516	CPA2	926.00	645.83	0	1	0	0
ENSG00000158517	NCF1	1459.00	1178.82	6.232	26.608	25.105	66.512
ENSG00000158525	CPA5	390.00	110.84	1	2	0	2
ENSG00000158526	TSR2	4076.00	3795.82	1619.83	1402.56	1554.08	1539.89
ENSG00000158528	PPP1R9A	9124.85	8844.68	1109	862.999	862.001	1225
ENSG00000158545	ZC3H18	2653.97	2373.80	2301	2342	2601	2488
ENSG00000158552	ZFAND2B	1245.92	965.74	698.001	551	728.999	733
ENSG00000158553	POM121L2	1785.00	1504.94	0	1	0	0
ENSG00000158555	GDPD5	2352.42	2072.29	265.001	207.001	245.001	276.999
ENSG00000158560	DYNC1I1	2947.00	2666.82	46	0	35	64
ENSG00000158571	PFKFB1	1591.00	1310.82	7	7	1	7
ENSG00000158578	ALAS2	1064.33	784.19	0	0	0	0
ENSG00000158604	TMED4	2208.17	1927.98	5628	5764	6077	6228
ENSG00000158615	PPP1R15B	5259.00	4978.82	2399	2678	3082	3225
ENSG00000158623	COPG2	3133.52	2853.33	1442	1523	1024.81	1337
ENSG00000158636	EMSY	3114.08	2833.96	745	679	684	867.001
ENSG00000158639	PAGE5	569.67	289.66	0	0	0	0
ENSG00000158669	GPAT4	3124.69	2844.51	4055	3391	4139	4743.09
ENSG00000158683	PKD1L1	9092.00	8811.82	13	2	23	20
ENSG00000158691	ZSCAN12	4221.92	3941.74	586	495	432	695
ENSG00000158710	TAGLN2	1604.00	1323.82	9189	74702	19695	14452
ENSG00000158711	ELK4	9604.06	9323.88	930	1209	972	1149
ENSG00000158714	SLAMF8	3116.00	2835.82	11.809	34.026	10.198	48.112
ENSG00000158715	SLC45A3	3136.02	2855.84	153	105	446	206
ENSG00000158716	DUSP23	771.65	491.48	692.999	686	895	969
ENSG00000158717	RNF166	1801.48	1521.30	844	706	737	752.002
ENSG00000158731	OR10J6P	930.00	649.82	0	0	0	0
ENSG00000158747	NBL1	2077.75	1797.57	6790.76	1191	3870	5839
ENSG00000158748	HTR6	3800.00	3519.82	1	1	1	3
ENSG00000158764	ITLN2	1142.29	862.10	10	0	30	49
ENSG00000158769	F11R	4610.84	4330.66	11639	16172.6	14465.1	12907.8
ENSG00000158773	USF1	1335.09	1054.91	1787	1647	1735	1847
ENSG00000158786	PLA2G2F	3426.00	3145.82	0	0	476	0
ENSG00000158792	SPATA2L	2068.92	1788.74	650	736	931	609
ENSG00000158793	NIT1	1349.64	1069.51	1130.65	1197.32	1081.56	1177.43
ENSG00000158796	DEDD	2099.27	1819.08	1170.35	1113.68	1073.44	1069.58
ENSG00000158805	ZNF276	2769.92	2489.77	1305.65	1512.01	1933.17	2235.92
ENSG00000158806	NPM2	980.70	700.57	245	94	158	128.001
ENSG00000158813	EDA	4953.36	4673.18	259	179	210.999	184.999
ENSG00000158815	FGF17	1732.32	1452.14	84.001	25	64.001	83
ENSG00000158816	VWA5B1	2605.12	2324.96	0	9	1	0
ENSG00000158825	CDA	785.50	505.33	0	0	0	0
ENSG00000158828	PINK1	2590.15	2309.97	2313.44	2530.69	2665.8	2206.03
ENSG00000158850	B4GALT3	1838.65	1558.93	1914.21	1768.93	2218.42	2139.79
ENSG00000158856	DMTN	1916.88	1636.71	1461	966.001	438.999	263
ENSG00000158859	ADAMTS4	9777.00	9496.82	3	5	5	4
ENSG00000158863	FAM160B2	2381.02	2100.85	2010	2997	2260	2611
ENSG00000158864	NDUFS2	1672.98	1392.81	3746	3376	3521	3385
ENSG00000158865	SLC5A11	2399.00	2118.82	1	1	3	0
ENSG00000158869	FCER1G	567.67	287.55	0	2	2	9
ENSG00000158874	APOA2	482.10	207.93	0	0	0	0
ENSG00000158882	TOMM40L	2608.37	2328.19	551.997	462.982	569.991	604.14
ENSG00000158887	MPZ	1684.71	1404.53	26	38	46	40
ENSG00000158901	WFDC8	1168.50	888.32	0	0	0	0
ENSG00000158941	CCAR2	1784.15	1505.67	4997.44	5072.03	5150.66	5265.54
ENSG00000158955	WNT9B	2723.00	2442.85	0	3	2	0
ENSG00000158966	CACHD1	5509.30	5229.12	386	216	442	823.999
ENSG00000158985	CDC42SE2	3326.14	3047.74	2006	1727	1991	2166
ENSG00000158987	RAPGEF6	6849.88	6569.70	779.001	906	985	1057
ENSG00000159023	EPB41	4665.05	4384.87	1778.88	1798.88	2151.07	2271.65
ENSG00000159055	MIS18A	1546.00	1265.82	557	648	526	446
ENSG00000159063	ALG8	1284.45	1004.30	1059	886.999	826	1160
ENSG00000159069	FBXW5	2223.72	1943.54	4899	4817	4930	4767
ENSG00000159079	CFAP298	1436.32	1156.15	1786.99	2796.22	1484.42	1940.89
ENSG00000159082	SYNJ1	4402.25	4122.06	448	436	525	486
ENSG00000159086	PAXBP1	3424.92	3144.83	2108	1958	1974	2808
ENSG00000159110	IFNAR2	2009.97	1729.78	404.641	350.134	326.116	519.891
ENSG00000159111	MRPL10	1741.23	1461.04	1855	1730	1882	1689
ENSG00000159128	IFNGR2	1921.95	1641.77	1291	1594	1522	1346
ENSG00000159131	GART	2733.56	2453.39	1953	1783	1889	2564
ENSG00000159140	SON	3289.86	3009.71	6463	7782	7322	7854
ENSG00000159147	DONSON	1827.68	1547.52	645.887	394.721	616.798	612.944
ENSG00000159164	SV2A	4346.93	4066.74	1180	216	1361	1219
ENSG00000159166	LAD1	2556.92	2276.74	429.999	117	735	403
ENSG00000159167	STC1	3840.63	3560.45	614	1505	2949	1232
ENSG00000159173	TNNI1	6110.00	5829.82	17	5	32	16
ENSG00000159176	CSRP1	1880.69	1600.51	10973	6619	9987	10201
ENSG00000159182	PRAC1	382.00	103.08	0	0	0	0
ENSG00000159184	HOXB13	3467.00	3186.82	0	0	0	0
ENSG00000159186	AC007383.1	636.00	355.85	0	0	0	0
ENSG00000159189	C1QC	1143.33	863.15	0	0	0	0
ENSG00000159197	KCNE2	1051.00	770.82	11	6.954	2.928	12.778
ENSG00000159199	ATP5MC1	547.95	268.48	1485	899.999	1476	1336
ENSG00000159200	RCAN1	2395.79	2115.60	1329	1071	1575	1175
ENSG00000159202	UBE2Z	2993.25	2713.07	3831	4018	3731	3707
ENSG00000159208	CIART	1128.96	848.79	383.999	203	524	483.999
ENSG00000159210	SNF8	780.12	500.03	2220	2024	2053	1938
ENSG00000159212	CLIC6	3806.00	3525.82	1973	2345	3641	4236
ENSG00000159214	CCDC24	1555.67	1275.49	905.001	1518.76	888	1191
ENSG00000159216	RUNX1	6072.19	5792.01	3589	6137	4582	3722
ENSG00000159217	IGF2BP1	3887.01	3606.87	42	582.999	647	286
ENSG00000159224	GIP	716.00	435.83	0	0	0	0
ENSG00000159228	CBR1	1033.96	753.79	2310.43	2556.01	1878.8	1756.53
ENSG00000159231	CBR3	998.00	717.82	60.019	44.55	47.006	43.45
ENSG00000159239	AC005041.1	7033.00	6752.82	2.55	88.599	6.805	12.77
ENSG00000159247	TUBBP5	1624.67	1344.49	30.465	105.939	21	51
ENSG00000159248	GJD2	2922.00	2641.82	0	0	0	2
ENSG00000159251	ACTC1	1054.17	773.99	0	0	0	0
ENSG00000159256	MORC3	4028.14	3747.98	956	1230.54	971.999	1213
ENSG00000159259	CHAF1B	4410.64	4130.45	419	938	516	423
ENSG00000159261	CLDN14	1548.00	1267.82	0	0	0	0
ENSG00000159263	SIM2	4293.26	4013.08	12	25	34	11
ENSG00000159267	HLCS	4282.03	4001.85	614	876.002	583	700
ENSG00000159289	GOLGA6A	1153.25	874.40	0	1.05	0	0
ENSG00000159307	SCUBE1	9795.00	9514.82	1	8	2	0
ENSG00000159314	ARHGAP27	3028.37	2748.19	852	1516	1424	1196
ENSG00000159322	ADPGK	2467.65	2187.47	2017.77	2928.21	2320.92	2677.42
ENSG00000159335	PTMS	1150.84	870.66	12472	6587	14540	11227
ENSG00000159337	PLA2G4D	4266.00	3985.82	12	8	12	15
ENSG00000159339	PADI4	893.00	613.21	0	0	1	0
ENSG00000159346	ADIPOR1	2080.82	1800.64	3981	4572	3905	4400
ENSG00000159348	CYB5R1	1598.37	1318.19	2430	1809	2458	3449
ENSG00000159352	PSMD4	1295.94	1015.85	4194	3797	3829	3496
ENSG00000159363	ATP13A2	2766.87	2486.69	2455	2011	2187	2432
ENSG00000159374	M1AP	1691.00	1410.82	1	6	2	0
ENSG00000159377	PSMB4	925.49	645.31	5213	4600	5578	4867
ENSG00000159387	IRX6	3128.00	2847.82	21	33	557	222
ENSG00000159388	BTG2	2724.35	2444.16	10590	5755	15736	9867
ENSG00000159398	CES5A	1776.56	1496.38	0	0	1	0
ENSG00000159399	HK2	5565.14	5284.95	1789	1894	2831	1293
ENSG00000159403	C1R	2281.98	2001.80	671.244	849.828	444	486.188
ENSG00000159409	CELF3	2629.45	2349.27	607.999	16	651.001	764
ENSG00000159423	ALDH4A1	2949.40	2669.22	1040	779	1115	878
ENSG00000159433	STARD9	9005.36	8725.18	458	191.001	382.001	636
ENSG00000159445	THEM4	2114.33	1834.15	506.999	478.001	441	595.999
ENSG00000159450	TCHH	6947.50	6667.32	0	64	2	0
ENSG00000159455	LCE2B	608.00	327.86	0	0	0	0
ENSG00000159459	UBR1	7293.81	7013.63	1088	1319	1226	1483
ENSG00000159461	AMFR	2673.32	2393.14	2306	1693	2037	2191
ENSG00000159479	MED8	1792.41	1512.23	924	929	1107	831.001
ENSG00000159495	TGM7	1401.50	1121.41	0	0	1	0
ENSG00000159496	RGL4	2420.00	2139.82	5.279	1.006	0	3.042
ENSG00000159516	SPRR2G	589.00	308.87	0	0	0	0
ENSG00000159527	PGLYRP3	1173.00	892.82	0	0	0	0
ENSG00000159556	ISL2	1831.00	1550.82	5	1	9	4
ENSG00000159579	RSPRY1	2777.45	2497.27	1515	1865	1400	1925
ENSG00000159588	CCDC17	2045.22	1765.03	55.001	1119	39	46
ENSG00000159592	GPBP1L1	2682.36	2402.19	4264	4434	3472	4725
ENSG00000159593	NAE1	1626.87	1346.69	1702	1570	1643	1738
ENSG00000159596	TMEM69	1311.02	1030.84	999	1082	1059	1062
ENSG00000159618	ADGRG5	4768.00	4487.82	104	3	52	34
ENSG00000159625	DRC7	822.75	542.90	8	877.001	0	5
ENSG00000159640	ACE	2790.57	2510.40	85	6	80.072	76
ENSG00000159648	TEPP	1514.72	1234.53	175	154	287.001	224
ENSG00000159650	UROC1	2999.50	2719.32	0	0	1	0
ENSG00000159658	EFCAB14	4668.67	4388.49	5445	6515	5162	6933
ENSG00000159674	SPON2	1579.00	1298.82	5	135	109	145
ENSG00000159685	CHCHD6	1002.80	722.61	635.999	466	427.001	404
ENSG00000159692	CTBP1	1849.14	1568.97	6515.27	6091.24	6876.03	6623.16
ENSG00000159708	LRRC36	1387.00	1106.82	1	86	12	6
ENSG00000159712	ANKRD18CP	2980.00	2699.82	1	2	0	1
ENSG00000159713	TPPP3	1010.53	730.35	123.999	8596	245.999	186
ENSG00000159714	ZDHHC1	1606.12	1325.96	384	1231	517	439.001
ENSG00000159720	ATP6V0D1	1589.94	1309.76	3739	3498	4626	3377
ENSG00000159723	AGRP	764.00	483.83	0	0	0	0
ENSG00000159733	ZFYVE28	2651.08	2370.92	78.001	213	163	120.001
ENSG00000159753	CARMIL2	1093.93	813.83	47.999	9	44.001	35.999
ENSG00000159761	C16orf86	1374.09	1093.93	139.425	91.682	90.084	100.423
ENSG00000159763	PIP	578.00	297.87	0	0	0	0
ENSG00000159784	FAM131B	4252.88	3972.70	125	12	69	150
ENSG00000159788	RGS12	1681.82	1417.66	1870	1593	2755	3052
ENSG00000159792	PSKH1	3481.82	3201.64	2535	2020	2055	2484
ENSG00000159840	ZYX	2165.84	1885.66	1554	2372	2673	1796
ENSG00000159842	ABR	3382.01	3101.83	3852	4743	4398	4459
ENSG00000159860	TCAF2P1	2421.00	2140.82	6.765	47.363	43.567	21.886
ENSG00000159871	LYPD5	1900.49	1620.32	17	11	11	15
ENSG00000159873	CCDC117	3964.00	3683.82	1616	1706	1384	1384
ENSG00000159882	ZNF230	3675.71	3395.53	231	262	166	184
ENSG00000159884	CCDC107	1151.68	871.49	645.8	811.58	755.981	619.255
ENSG00000159885	ZNF222	1399.93	1119.77	183	161	167.915	174
ENSG00000159899	NPR2	1207.45	927.29	355.915	538.287	299.989	388.951
ENSG00000159904	ZNF890P	1156.00	875.82	2	11.704	2.144	0
ENSG00000159905	ZNF221	1924.82	1644.64	63	72	53	106
ENSG00000159915	ZNF233	2762.43	2482.25	180	162	80	118
ENSG00000159917	ZNF235	2565.99	2285.81	286.49	303.725	207.824	312.061
ENSG00000159921	GNE	4924.86	4644.67	689	465.999	890.999	752
ENSG00000159958	TNFRSF13C	3944.00	3663.82	19	33	55	41
ENSG00000159961	OR3A3	1910.67	1630.48	0	0	0	0
ENSG00000160007	ARHGAP35	9014.80	8734.62	5810	6514	6089	6552
ENSG00000160013	PTGIR	1218.50	938.32	0	0	0	1
ENSG00000160014	CALM3	1919.69	1639.52	9453	11204	11582	7888
ENSG00000160049	DFFA	3313.40	3033.22	1911.99	1753.98	1884.99	2043
ENSG00000160050	CCDC28B	1048.04	767.86	447.518	119.664	315.999	280.478
ENSG00000160051	IQCC	2052.97	1772.79	219	621	183	202
ENSG00000160055	TMEM234	1246.97	966.79	484.891	841.023	451.893	555.306
ENSG00000160058	BSDC1	2758.62	2478.45	3510	3376	3547	3600
ENSG00000160062	ZBTB8A	4522.07	4241.89	413.884	305	316.33	348.085
ENSG00000160072	ATAD3B	2585.55	2305.49	1440.53	1443.05	1727.84	1999.05
ENSG00000160075	SSU72	1584.10	1303.91	5033	4541	5132	4860
ENSG00000160087	UBE2J2	1729.78	1449.60	2801	2319	2656	2533
ENSG00000160094	ZNF362	2407.67	2127.49	1481	1187	982	1291
ENSG00000160097	FNDC5	1882.59	1602.41	9	11	8	17
ENSG00000160111	CPAMD8	2471.76	2191.57	147	280.746	367	117.992
ENSG00000160113	NR2F6	2404.00	2123.82	6130	5310	7316	6468.99
ENSG00000160117	ANKLE1	2849.44	2569.26	24.044	61	63	59
ENSG00000160124	CCDC58	666.55	386.42	333.001	304	348.001	270.001
ENSG00000160131	VMA21	4439.57	4159.38	1331.04	1172	1210	1433
ENSG00000160145	KALRN	4983.06	4702.88	252.276	174	291.361	250.29
ENSG00000160161	CILP2	4199.00	3918.82	14	24	21	16
ENSG00000160172	FAM86C2P	1575.87	1295.76	199	244	178	253
ENSG00000160179	ABCG1	3001.90	2721.72	1216	303.999	1360	1736
ENSG00000160180	TFF3	659.45	379.61	9629	3219	10052	9390
ENSG00000160181	TFF2	595.33	315.20	0	0	0	0
ENSG00000160182	TFF1	492.00	211.98	12	1	25	2
ENSG00000160183	TMPRSS3	1610.52	1330.50	152	27	60	144
ENSG00000160185	UBASH3A	1534.78	1254.61	0	5	1	0
ENSG00000160188	RSPH1	1269.62	989.44	87.999	5144	57	50
ENSG00000160190	SLC37A1	3090.80	2810.62	2354	1339	1773	2188
ENSG00000160191	PDE9A	1206.75	926.57	14	2	25	16
ENSG00000160193	WDR4	1792.89	1512.71	311.001	322	356	521
ENSG00000160194	NDUFV3	2935.06	2654.88	1591	1254	1148	1365
ENSG00000160199	PKNOX1	4641.76	4361.58	649	657.001	682	645
ENSG00000160200	CBS	1059.63	779.45	75.194	1239.05	2325.92	1063.26
ENSG00000160201	U2AF1	2102.35	1822.16	772.151	1308.85	663.231	367.589
ENSG00000160202	CRYAA	934.80	654.63	0	0	1	0
ENSG00000160207	HSF2BP	1900.00	1619.82	35	36	31	27.6
ENSG00000160208	RRP1B	5058.40	4778.22	1410	1198	1407	1908
ENSG00000160209	PDXK	3514.33	3234.16	3996	4669	4188	4085
ENSG00000160211	G6PD	2015.20	1735.02	4036	3145	5185	4957
ENSG00000160213	CSTB	2176.39	1896.21	5090	5726	5599	3827
ENSG00000160214	RRP1	2700.91	2420.73	1284	994	1353	1360
ENSG00000160216	AGPAT3	5768.21	5488.03	3143	3603	3610	3829
ENSG00000160218	TRAPPC10	3983.87	3703.72	1134.39	1382.64	1140.79	1749.63
ENSG00000160219	GAB3	3025.83	2747.83	0	3	3	0
ENSG00000160221	GATD3A	827.09	546.99	65.165	35.166	76.738	56.873
ENSG00000160223	ICOSLG	6841.16	6560.98	429.733	117.092	119.426	549.461
ENSG00000160224	AIRE	1361.00	1080.82	1	1	5	3
ENSG00000160226	CFAP410	1739.00	1458.85	1751.87	1756.62	1519.94	2048.55
ENSG00000160229	ZNF66	967.33	687.15	82	68	106	105
ENSG00000160233	LRRC3	5845.00	5564.82	49	33	311	100
ENSG00000160255	ITGB2	1541.92	1261.80	0	47	0	0
ENSG00000160256	FAM207A	882.47	602.29	696	493	641.999	608
ENSG00000160271	RALGDS	3185.05	2904.88	4891	4484.93	4153.35	4479
ENSG00000160282	FTCD	1834.00	1553.82	3	2	6	7
ENSG00000160284	SPATC1L	1227.16	946.98	420	98	456	275
ENSG00000160285	LSS	4324.67	4044.49	17561.1	11871.7	21445.3	20866.9
ENSG00000160293	VAV2	4766.12	4485.94	3694	2330	2405	3156
ENSG00000160294	MCM3AP	3441.35	3161.26	3087	3315.54	3088.36	3769.88
ENSG00000160298	C21orf58	2124.94	1844.76	616.001	1815	700.999	719
ENSG00000160299	PCNT	4206.48	3926.31	1543	1939	1676	1683
ENSG00000160305	DIP2A	4488.94	4208.76	1699	2098	1708	2034
ENSG00000160307	S100B	973.00	692.82	0	0	1	0
ENSG00000160310	PRMT2	1600.70	1320.51	4136	3881	3747	3726
ENSG00000160318	CLDND2	457.91	178.15	7	7	13	3
ENSG00000160321	ZNF208	1722.24	1442.07	164.768	2	9.324	3
ENSG00000160323	ADAMTS13	2350.41	2070.23	252.998	335.001	293	328
ENSG00000160325	CACFD1	2711.13	2430.94	5103	3168	3697	4279
ENSG00000160326	SLC2A6	2130.89	1850.71	491	189	535	503.001
ENSG00000160336	ZNF761	3687.10	3406.92	526.857	622.723	545.898	525.538
ENSG00000160339	FCN2	1002.50	722.32	0	0	0	0
ENSG00000160345	C9orf116	812.40	532.23	226	1438	169	213
ENSG00000160349	LCN1	770.00	489.83	0	0	0	0
ENSG00000160352	ZNF714	4711.97	4431.79	1113	1811	649.052	1664
ENSG00000160360	GPSM1	2806.73	2526.55	903	465.999	797.001	780
ENSG00000160392	C19orf47	2141.06	1860.88	536.999	520	461	561
ENSG00000160396	HIPK4	2446.00	2165.82	3	2	7	0
ENSG00000160401	CFAP157	2423.52	2143.34	107.485	2807.99	43.34	95.497
ENSG00000160404	TOR2A	1491.61	1211.43	562.999	748.001	666	645
ENSG00000160408	ST6GALNAC6	2257.66	1977.48	907.57	1803.57	1417.92	864.567
ENSG00000160410	SHKBP1	1618.71	1338.55	2499	2109	2482	2440
ENSG00000160439	RDH13	2003.77	1723.59	406	277	427	500.001
ENSG00000160445	ZER1	3640.02	3359.85	2283	2645	2071	2044
ENSG00000160446	ZDHHC12	1143.13	862.95	1869	1018	1893	1680
ENSG00000160447	PKN3	3393.00	3112.82	566	932	535	550
ENSG00000160460	SPTBN4	2136.84	1856.67	58	47	71	46
ENSG00000160469	BRSK1	2454.71	2174.54	178.999	58	283.001	270.001
ENSG00000160471	COX6B2	1944.00	1663.82	4	9	9	20
ENSG00000160472	TMEM190	605.00	324.86	8	734	6	2
ENSG00000160505	NLRP4	2316.75	2036.58	0	0	0	0
ENSG00000160539	PLPP7	2127.16	1846.98	9	0	3	0
ENSG00000160551	TAOK1	12384.92	12104.74	2337	2234	1709	2546
ENSG00000160563	MED27	1370.42	1090.23	645.981	662.934	637.991	605.963
ENSG00000160570	DEDD2	1687.96	1407.78	1292	1357	1316	968.001
ENSG00000160584	SIK3	5161.09	4880.91	1016	1146	1124	1120
ENSG00000160588	MPZL3	3686.84	3406.66	931	1289	967	840
ENSG00000160593	JAML	1666.62	1386.45	0	4	11	0
ENSG00000160602	NEK8	2829.12	2548.94	500.001	413.001	512	741.641
ENSG00000160606	TLCD1	997.82	717.66	265.001	336.001	307	303.36
ENSG00000160613	PCSK7	3868.04	3587.85	2094.7	1815	2166.44	2665.05
ENSG00000160633	SAFB	2456.32	2176.18	4925.52	4883.75	5509.18	4908.16
ENSG00000160654	CD3G	1207.43	934.51	0	19	10	9
ENSG00000160678	S100A1	1999.17	1719.00	7.973	114.434	62.356	45
ENSG00000160679	CHTOP	2013.77	1733.59	3168	3305	3391.98	3841
ENSG00000160683	CXCR5	4293.00	4012.82	95.908	358.467	76.147	0
ENSG00000160685	ZBTB7B	3102.40	2828.51	3057	2974	3723	4155
ENSG00000160688	FLAD1	1706.56	1426.38	1220	952.999	1132	1433
ENSG00000160691	SHC1	2736.39	2456.21	2763.92	2961.21	4165.46	3731.8
ENSG00000160695	VPS11	2290.59	2010.42	1572	1307	1616	1556
ENSG00000160703	NLRX1	3338.05	3057.87	630.999	831	637	760
ENSG00000160710	ADAR	6259.33	5979.15	5800	5428	5590	6956
ENSG00000160712	IL6R	5672.64	5392.46	1723	2313	1773	1567
ENSG00000160714	UBE2Q1	2924.95	2644.77	3740	2669	3195	3315
ENSG00000160716	CHRNB2	4188.16	3907.98	425.071	16	328.446	457
ENSG00000160741	CRTC2	2046.57	1766.39	1260	1180	1380	1263
ENSG00000160746	ANO10	2712.48	2432.30	1008	446	1044	1041
ENSG00000160752	FDPS	1120.29	840.11	8398.65	6454.17	13274.9	8729.6
ENSG00000160753	RUSC1	1865.48	1585.29	1834	1434	2022	1622
ENSG00000160766	GBAP1	1773.05	1492.88	300.049	189.193	244.73	396.599
ENSG00000160767	FAM189B	2624.34	2344.15	1448	1369	1650	1763
ENSG00000160781	PAQR6	1924.64	1644.46	242.999	238	315.999	380.999
ENSG00000160783	PMF1	1062.01	781.83	2188.82	1924.63	2313.71	1926.2
ENSG00000160785	SLC25A44	3479.00	3198.82	1431	1352	1494	1957
ENSG00000160789	LMNA	2578.43	2298.26	8340	13394	14323	7573
ENSG00000160791	CCR5	2371.00	2090.82	0	0	0	0
ENSG00000160796	NBEAL2	3148.77	2868.60	8919	5430	7841	9267
ENSG00000160799	CCDC12	1000.70	720.55	1322	1224	1496	1269
ENSG00000160801	PTH1R	1947.00	1666.82	1	33	21	38
ENSG00000160803	UBQLN4	3407.84	3127.67	2912.95	2713.83	3039.93	3388.75
ENSG00000160808	MYL3	1748.00	1467.82	6	2	5	5
ENSG00000160813	PPP1R35	918.08	637.91	1044	1186	1138	1062
ENSG00000160818	GPATCH4	1750.58	1470.41	922.998	724.001	866.001	884.001
ENSG00000160838	LRRC71	685.00	404.84	2	591.999	1	0
ENSG00000160856	FCRL3	2247.50	1967.46	0	0	0	0
ENSG00000160862	AZGP1	1123.13	842.96	100	7	61	244
ENSG00000160867	FGFR4	2685.04	2404.86	603.999	53.001	325	808
ENSG00000160868	CYP3A4	1617.38	1337.20	0	0	0	0
ENSG00000160870	CYP3A7	2079.00	1798.82	8	2	15	3
ENSG00000160877	NACC1	4153.63	3873.44	3352	4586.66	4773.37	4852.52
ENSG00000160882	CYP11B1	2621.20	2341.02	0	0	0	0
ENSG00000160883	HK3	1988.00	1707.82	1	1	28	1
ENSG00000160886	LY6K	1589.00	1308.82	0	12.743	15	1
ENSG00000160888	IER2	2299.61	2019.43	2111	3300	9737.88	2382
ENSG00000160908	ZNF394	2227.79	1947.61	676.652	621.719	675.395	705.874
ENSG00000160917	CPSF4	1484.18	1204.00	1115	1122	1357	1407
ENSG00000160932	LY6E	1132.13	851.95	4837	5412	5614	6097
ENSG00000160948	VPS28	995.35	715.17	3288	4192	3302	3100
ENSG00000160949	TONSL	4770.01	4489.83	1170	1020	1405	1221
ENSG00000160951	PTGER1	1413.00	1132.82	26	8	9	18
ENSG00000160953	PWWP3A	2828.16	2547.97	2057.68	1717.39	1980.04	2516.15
ENSG00000160957	RECQL4	1951.79	1671.61	1504	1475	1798	1516
ENSG00000160959	LRRC14	2640.30	2360.12	2896.65	2972.27	2425.71	3249.67
ENSG00000160961	ZNF333	2865.81	2585.63	458	479	349.998	507
ENSG00000160963	COL26A1	1206.12	926.01	39.999	0	27	8
ENSG00000160972	PPP1R16A	1803.56	1523.38	2091.62	3575.18	1928.3	2076.28
ENSG00000160973	FOXH1	2017.00	1736.82	12.191	12.004	10.374	11.704
ENSG00000160991	ORAI2	4409.32	4129.16	913.459	1392.76	546.741	665.468
ENSG00000160993	ALKBH4	1807.27	1527.09	452.541	404.24	463.259	441.532
ENSG00000160994	CCDC105	1757.00	1476.82	0	0	0	0
ENSG00000160999	SH2B2	1648.14	1367.96	253	124	206	144
ENSG00000161010	MRNIP	2292.95	2012.79	2498.17	3319.31	3395.49	3264
ENSG00000161011	SQSTM1	2519.67	2239.81	13171.8	9987.69	14142.5	9305
ENSG00000161013	MGAT4B	1949.92	1669.74	10162	8688	8713	7825
ENSG00000161016	RPL8	844.96	564.80	63372	58849	76027	54971
ENSG00000161021	MAML1	5748.00	5467.82	2419	2722	2935	3221
ENSG00000161031	PGLYRP2	1466.50	1186.34	0	0	0	0
ENSG00000161036	LRWD1	2132.60	1852.42	985.999	2130	888.001	718
ENSG00000161040	FBXL13	2483.44	2203.25	14	122.999	1	10
ENSG00000161048	NAPEPLD	3334.86	3054.68	771	1064	678	892
ENSG00000161055	SCGB3A1	482.20	202.21	965	168	3633	5247
ENSG00000161057	PSMC2	2588.94	2308.76	2003	1863	1951	1999
ENSG00000161082	CELF5	3895.92	3615.74	12.067	30	17	19
ENSG00000161091	MFSD12	1682.28	1402.10	2295.03	1517.85	2239.54	2626.24
ENSG00000161103	AC008132.1	2434.00	2154.40	0	76.609	4.102	2.109
ENSG00000161132	AC007663.1	1240.00	959.82	0	3	0	0
ENSG00000161133	USP41	1188.00	907.82	114.55	3.503	94.557	81.546
ENSG00000161149	TUBA3FP	1864.38	1584.19	29.009	70.353	48.555	36.315
ENSG00000161179	YDJC	1420.75	1140.57	1061	957	1251	1229
ENSG00000161180	CCDC116	1058.45	778.31	8	14	5	17
ENSG00000161202	DVL3	4160.35	3880.17	4534	5490	5155	5702
ENSG00000161203	AP2M1	1653.12	1373.82	8682	8117	8887	8224
ENSG00000161204	ABCF3	1742.26	1462.09	1961	1824	2037	2065
ENSG00000161217	PCYT1A	4435.19	4155.03	1451	1232	1437	1886.65
ENSG00000161243	FBXO27	2206.80	1926.63	785.999	302	445.001	444
ENSG00000161249	DMKN	695.11	415.43	2492	3756	3501	2994
ENSG00000161265	U2AF1L4	980.73	700.60	395.397	234.686	291.935	435.895
ENSG00000161267	BDH1	1831.47	1551.30	1443	757	1132	1373
ENSG00000161270	NPHS1	4276.00	3995.82	12	3	29	7
ENSG00000161277	THAP8	1292.25	1012.06	402	252	286	256.001
ENSG00000161281	COX7A1	355.50	94.33	0	0	0	0
ENSG00000161298	ZNF382	2495.53	2215.39	332	371.001	278	471
ENSG00000161328	LRRC56	2765.00	2484.82	189	622	255	238
ENSG00000161381	PLXDC1	1236.76	956.61	50.999	66.001	77	107
ENSG00000161395	PGAP3	2442.99	2162.81	2337	1915	2047	2313
ENSG00000161405	IKZF3	9788.00	9507.82	156	211	114	168
ENSG00000161509	GRIN2C	3355.55	3075.38	24	14	14.001	28
ENSG00000161513	FDXR	1801.17	1520.99	547.001	657	513.001	510.001
